0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.0,0.0,0.0,-0.0807197093963623,-0.044986724853515625,-0.030334097904130886,-0.1479467749595642,-0.12431144714355469,-0.05057275818006701,-0.20337358117103577,-0.1804208755493164,-0.06898377985970683,-0.25581932067871094,-0.2086852788925171,-0.08913518638627238,-0.07421845197677612,-0.27534234523773193,-0.040716347855493495,-0.10666924715042114,-0.3913542628288269,-0.06542119534032054,-0.1215410828590393,-0.46383070945739746,-0.08536640704886622,-0.1295512318611145,-0.5257556438446045,-0.1016400843979568,-0.018785297870635986,-0.28811386227607727,-0.04840460569874949,-0.024125993251800537,-0.4231800436973572,-0.07091052235381312,-0.024303197860717773,-0.5088703632354736,-0.0922605261327476,-0.024552881717681885,-0.5784877240657806,-0.10918722451941676,0.03383195400238037,-0.26789262890815735,-0.05965561569945521,0.05758899450302124,-0.3873344659805298,-0.08812239171282954,0.07215726375579834,-0.46726179122924805,-0.11325606108920283,0.08266395330429077,-0.5389014631509781,-0.13176583648936457,0.0814170241355896,-0.22207212448120117,-0.07265574635283656,0.13201290369033813,-0.2965817153453827,-0.10090635122077174,0.1628345251083374,-0.35033705830574036,-0.11748121083991236,0.18687772750854492,-0.4034518599510193,-0.1296607941509933
0.0,0.0,0.0,-0.07886040210723877,-0.04980647563934326,-0.025675665395510805,-0.14796367287635803,-0.12951326370239258,-0.04149295929278196,-0.20354071259498596,-0.18290889263153076,-0.05700946021283926,-0.2535230815410614,-0.2148323655128479,-0.07392518016899885,-0.07533824443817139,-0.2848093807697296,-0.027027761371982706,-0.10772588849067688,-0.39699506759643555,-0.0488403307219869,-0.12316620349884033,-0.467247873544693,-0.06658745351637663,-0.13148224353790283,-0.5280983150005341,-0.08101970496977628,-0.020540952682495117,-0.2946912944316864,-0.036387311102998865,-0.025559306144714355,-0.42766934633255005,-0.05535620245541395,-0.027115583419799805,-0.5118164420127869,-0.07390638235415281,-0.02773761749267578,-0.5800665020942688,-0.08884108606184782,0.031085848808288574,-0.27395564317703247,-0.05005302447284521,0.0558430552482605,-0.3896667957305908,-0.07599820736254514,0.07111263275146484,-0.46914517879486084,-0.09763162377680601,0.08198714256286621,-0.5399708151817322,-0.1134680861553079,0.07813799381256104,-0.2289777398109436,-0.06557328048552336,0.12761497497558594,-0.30009278655052185,-0.09110244158114256,0.15881431102752686,-0.35480135679244995,-0.10489888283814253,0.18297040462493896,-0.40881258249282837,-0.11501677873934568
0.0,0.0,0.0,-0.07855713367462158,-0.04808700084686279,-0.026521094673967127,-0.14908632636070251,-0.13030433654785156,-0.041578643554544215,-0.2057115137577057,-0.18525904417037964,-0.05595831253538108,-0.2551645040512085,-0.2136496901512146,-0.07173625432858444,-0.07623359560966492,-0.2819896936416626,-0.029049570271467928,-0.10974493622779846,-0.3958818316459656,-0.04991708003888107,-0.12506452202796936,-0.4666531980037689,-0.0662502130211351,-0.1324567198753357,-0.5276854932308197,-0.07965064846882797,-0.021355092525482178,-0.29295963048934937,-0.03738679417381263,-0.026470959186553955,-0.4257930517196655,-0.055621188664531473,-0.028296709060668945,-0.5098280310630798,-0.07308878057608581,-0.028460800647735596,-0.5769087672233582,-0.08717281424412704,0.029754221439361572,-0.27380847930908203,-0.049966447585916285,0.05375385284423828,-0.39064446091651917,-0.0761156236470697,0.06908190250396729,-0.4690471887588501,-0.09859143250594116,0.08098965883255005,-0.5379756987094879,-0.11485480570206619,0.07516157627105713,-0.23056811094284058,-0.06438122742781616,0.12654125690460205,-0.30030617117881775,-0.09159075521836257,0.16024816036224365,-0.3533593714237213,-0.10738612764487243,0.1874706745147705,-0.40486904978752136,-0.1186166709006784
0.0,0.0,0.0,-0.07860103249549866,-0.049340665340423584,-0.02803453148681001,-0.14961332082748413,-0.13068783283233643,-0.04404875540512876,-0.20680779218673706,-0.18527930974960327,-0.059144529489458364,-0.25641727447509766,-0.213873028755188,-0.07550393694418744,-0.078331857919693,-0.28394657373428345,-0.03047753588634805,-0.11186838150024414,-0.39649543166160583,-0.052000752625644964,-0.12778621912002563,-0.466106116771698,-0.06895546519535856,-0.13593247532844543,-0.5272612273693085,-0.0827955594040759,-0.023186147212982178,-0.29538464546203613,-0.03826095440763311,-0.029595494270324707,-0.4259151518344879,-0.0574221377946742,-0.03166854381561279,-0.5092605352401733,-0.07516840004700498,-0.03196883201599121,-0.5769759118556976,-0.08946262204426603,0.028949737548828125,-0.276070237159729,-0.05050179639238195,0.05314522981643677,-0.39173731207847595,-0.07755436652678327,0.06768161058425903,-0.468969464302063,-0.0997945954777606,0.07844394445419312,-0.5377646386623383,-0.11560764813202695,0.07562798261642456,-0.23291581869125366,-0.06474625223654584,0.12671113014221191,-0.30630576610565186,-0.0924204578377612,0.1601639986038208,-0.36247214674949646,-0.10832971983927564,0.18726670742034912,-0.4176422953605652,-0.11953828388232068
0.0,0.0,0.0,-0.0773974359035492,-0.04864764213562012,-0.026992703306973453,-0.14709773659706116,-0.12996727228164673,-0.04279774658709812,-0.2025725245475769,-0.18532824516296387,-0.057955177951157566,-0.2539762854576111,-0.21297335624694824,-0.07456942878991413,-0.07735168933868408,-0.28279510140419006,-0.029809521961510654,-0.11074092984199524,-0.39421361684799194,-0.0513494894686346,-0.12721508741378784,-0.4636992812156677,-0.0684834071281557,-0.13614463806152344,-0.5252780318260193,-0.08270027719765949,-0.02257084846496582,-0.29436296224594116,-0.03833003573447513,-0.029417097568511963,-0.42458027601242065,-0.05730867989689159,-0.03182196617126465,-0.5077445805072784,-0.07517970584660816,-0.03257930278778076,-0.5761517882347107,-0.08985383294850635,0.028854310512542725,-0.274636834859848,-0.05116968833237934,0.05180126428604126,-0.3896539807319641,-0.07738553963929462,0.06595134735107422,-0.4669092297554016,-0.09918842695981311,0.07610321044921875,-0.5363520681858063,-0.11520786814719486,0.0751572847366333,-0.23113203048706055,-0.06601540975600528,0.12428826093673706,-0.30232471227645874,-0.09244623266488361,0.15579336881637573,-0.35827434062957764,-0.10772468380957889,0.18105608224868774,-0.41371625661849976,-0.11899794869452762
0.0,0.0,0.0,-0.07773381471633911,-0.050755202770233154,-0.02359733264188435,-0.14664137363433838,-0.1389368176460266,-0.0371333332661834,-0.20000332593917847,-0.2009161114692688,-0.050478392273589634,-0.2512447237968445,-0.2302936315536499,-0.0655258195404258,-0.07593965530395508,-0.2850039005279541,-0.027169621542498135,-0.10677206516265869,-0.39910149574279785,-0.04854663926403191,-0.12129807472229004,-0.46947306394577026,-0.06571443843881752,-0.12922990322113037,-0.5308009684085846,-0.07947171944420006,-0.02065509557723999,-0.29709482192993164,-0.03652841317693856,-0.024952471256256104,-0.43057724833488464,-0.054492489427730106,-0.025002598762512207,-0.5152779519557953,-0.07141465413610604,-0.023572087287902832,-0.5830116271972656,-0.08511364179889824,0.03222811222076416,-0.2785058319568634,-0.04977933409850266,0.05329012870788574,-0.39595359563827515,-0.07330608087818291,0.06464272737503052,-0.4722418189048767,-0.09230391401092675,0.07205760478973389,-0.5386102795600891,-0.10632462519447472,0.08017665147781372,-0.23685979843139648,-0.06489237117807534,0.12610548734664917,-0.3171486258506775,-0.08733514416258004,0.15423119068145752,-0.3765389025211334,-0.09896433818380501,0.17614871263504028,-0.4341259300708771,-0.10770272928516533
0.0,0.0,0.0,-0.0809272825717926,-0.05196213722229004,-0.02432668285592854,-0.1490115225315094,-0.13990044593811035,-0.03753475735112488,-0.20223018527030945,-0.20209604501724243,-0.050539838915312885,-0.25201094150543213,-0.23585492372512817,-0.06482796633764565,-0.08046343922615051,-0.2899729907512665,-0.022511604075873493,-0.11064061522483826,-0.4042764902114868,-0.04286930972858727,-0.12532413005828857,-0.47553935647010803,-0.059547441845381854,-0.13268020749092102,-0.5373124182224274,-0.07313691342397988,-0.02547299861907959,-0.301011860370636,-0.03169876227303803,-0.029899239540100098,-0.43306174874305725,-0.049918613230431674,-0.030524790287017822,-0.5161126852035522,-0.06760269666239083,-0.030186176300048828,-0.5839355885982513,-0.08156395221277535,0.026864469051361084,-0.2827291190624237,-0.04532842228337586,0.047965407371520996,-0.39867404103279114,-0.07056241745277703,0.06027120351791382,-0.4764990210533142,-0.09157903010174095,0.06845319271087646,-0.5451167225837708,-0.10656393582149803,0.07447600364685059,-0.24187707901000977,-0.06081416720672905,0.12029778957366943,-0.3218105435371399,-0.08515817934795678,0.1501830816268921,-0.3802575170993805,-0.09867682570740044,0.17402994632720947,-0.4367154538631439,-0.108491959815467
0.0,0.0,0.0,-0.07691735029220581,-0.04923832416534424,-0.025458598720604186,-0.14345523715019226,-0.13894164562225342,-0.03938339858012796,-0.19580668210983276,-0.20180773735046387,-0.05253654925780893,-0.24594354629516602,-0.2343912124633789,-0.06709077789145113,-0.0752038061618805,-0.2903333008289337,-0.027195664333873992,-0.10399580001831055,-0.40361809730529785,-0.04830850868182779,-0.11925709247589111,-0.47385966777801514,-0.06525321139650941,-0.1274297833442688,-0.5355119705200195,-0.0792702494438231,-0.01991814374923706,-0.30128800868988037,-0.036029262679392104,-0.0234299898147583,-0.4326469302177429,-0.05503404720383287,-0.024472832679748535,-0.5168126225471497,-0.0730788318689406,-0.024585723876953125,-0.5865813493728638,-0.08752080633001924,0.03213304281234741,-0.2816918194293976,-0.048980871426635986,0.054432570934295654,-0.39842408895492554,-0.07487395240622163,0.06621187925338745,-0.47597265243530273,-0.09560561760025621,0.07365041971206665,-0.5448038280010223,-0.11058568789320589,0.0791204571723938,-0.23885351419448853,-0.06377526952582002,0.12599122524261475,-0.31860148906707764,-0.08904932274180055,0.15462201833724976,-0.3782881498336792,-0.10281013532238603,0.1767682433128357,-0.43626269698143005,-0.11288378967600465
0.0,0.0,0.0,-0.07690158486366272,-0.04711645841598511,-0.02529195313013588,-0.1425389051437378,-0.1339660882949829,-0.039951953931222306,-0.19576826691627502,-0.1948223114013672,-0.05403764535344635,-0.24598750472068787,-0.22899186611175537,-0.06961231668151413,-0.07558172941207886,-0.28356409072875977,-0.027530887989769326,-0.10492166876792908,-0.3958611488342285,-0.04936797161258255,-0.11950993537902832,-0.4666821360588074,-0.06654890616096054,-0.1266525387763977,-0.5276852250099182,-0.08032082010663544,-0.02034848928451538,-0.2960135042667389,-0.036481089784274445,-0.023377597332000732,-0.4291965365409851,-0.05595881853855644,-0.025057315826416016,-0.5136066675186157,-0.07428584237254654,-0.026249051094055176,-0.5823827683925629,-0.08858641226447617,0.03161633014678955,-0.2781134247779846,-0.049447793407807694,0.05365872383117676,-0.394643098115921,-0.07514038671411072,0.06403201818466187,-0.474193274974823,-0.09636740375913178,0.0699073076248169,-0.5439479053020477,-0.11164049793637787,0.0787779688835144,-0.236724853515625,-0.06416368473924194,0.12684166431427002,-0.3141726553440094,-0.08852573473609482,0.15632706880569458,-0.37163645029067993,-0.10190005589879547,0.17859196662902832,-0.4260188639163971,-0.11165290315307175
0.0,0.0,0.0,-0.07860156893730164,-0.046928226947784424,-0.02635767349551088,-0.14404016733169556,-0.13594776391983032,-0.041247599213818376,-0.1969238519668579,-0.19880014657974243,-0.05533312672326929,-0.24807307124137878,-0.23198485374450684,-0.07089443916032678,-0.07512766122817993,-0.28463876247406006,-0.02935951428065664,-0.10453447699546814,-0.3993743658065796,-0.05133422875354654,-0.1193017065525055,-0.470965176820755,-0.0687361400718487,-0.1265002191066742,-0.533402144908905,-0.08303646409461862,-0.020472288131713867,-0.2963186204433441,-0.0380795229370392,-0.024198830127716064,-0.42927366495132446,-0.05845613071272737,-0.024923205375671387,-0.5133022964000702,-0.07737081909129984,-0.024718821048736572,-0.5831221044063568,-0.09229565823028452,0.031240224838256836,-0.2781246602535248,-0.05087337309072382,0.05294346809387207,-0.3981844186782837,-0.07837838345716364,0.06554275751113892,-0.47651559114456177,-0.10038109534929163,0.0739816427230835,-0.5463156998157501,-0.11604052448223001,0.07899212837219238,-0.23732322454452515,-0.06539676004598505,0.12843382358551025,-0.3191271722316742,-0.09231260830114252,0.16064560413360596,-0.3787843585014343,-0.10722816401670343,0.18594807386398315,-0.43648892641067505,-0.117952023088435
