,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.0,0.0,0.0,-0.06657558679580688,-0.00945901870727539,-0.07715616474035869,-0.12679415941238403,-0.038289427757263184,-0.1366019482362617,-0.1834745705127716,-0.04954761266708374,-0.18750853190306316,-0.24547100067138672,-0.026713132858276367,-0.2422702843892921,-0.18003612756729126,-0.1591331660747528,-0.1113358298886169,-0.21151435375213623,-0.2457064390182495,-0.16881344566229473,-0.22748273611068726,-0.3031176030635834,-0.2164422209012855,-0.24248409271240234,-0.35500676929950714,-0.25150900432947765,-0.11445647478103638,-0.175956130027771,-0.11293492565039287,-0.14774090051651,-0.27214163541793823,-0.1638190234649528,-0.16880473494529724,-0.3380436301231384,-0.2070784653175224,-0.1931699514389038,-0.39640067517757416,-0.2386909956682075,-0.04410955309867859,-0.17211055755615234,-0.119769104813372,-0.07201138138771057,-0.2642986476421356,-0.16586027393225322,-0.09172993898391724,-0.32641732692718506,-0.20130220899466167,-0.11436840891838074,-0.38060319423675537,-0.2261899496066917,0.029946506023406982,-0.15570706129074097,-0.13242367753866802,0.01882988214492798,-0.22430607676506042,-0.17215674469355235,0.004958093166351318,-0.27361032366752625,-0.19236252555731426,-0.014529943466186523,-0.3181436061859131,-0.20664406666639934
1,0.0,0.0,0.0,-0.06381341814994812,-0.014166593551635742,-0.08446116070990684,-0.1262037754058838,-0.042100608348846436,-0.1467422775531304,-0.1862284541130066,-0.05358940362930298,-0.19996219198947074,-0.2535252571105957,-0.031099975109100342,-0.2548343024755013,-0.18172502517700195,-0.18183442950248718,-0.10207881103997352,-0.21346792578697205,-0.2716854512691498,-0.1585414342189324,-0.2294846475124359,-0.33103030920028687,-0.20621269266848685,-0.24306142330169678,-0.3848467916250229,-0.24106708984618308,-0.12067046761512756,-0.20174884796142578,-0.09972999315505149,-0.15534332394599915,-0.30503925681114197,-0.14647882502322318,-0.17384475469589233,-0.37264183163642883,-0.1859278462434304,-0.19387543201446533,-0.4319894313812256,-0.21482322435622336,-0.05258879065513611,-0.19822049140930176,-0.10480865906720283,-0.08135628700256348,-0.2949526906013489,-0.1471581242585671,-0.09827432036399841,-0.3561484217643738,-0.17831721227412345,-0.11798125505447388,-0.4097217470407486,-0.20025809924845817,0.02180558443069458,-0.18021243810653687,-0.11733203451876761,0.012133419513702393,-0.25115835666656494,-0.1517617188001168,0.0008227825164794922,-0.2975613474845886,-0.16763874213938834,-0.017445683479309082,-0.34058064222335815,-0.17908626120333793
2,0.0,0.0,0.0,-0.06344565749168396,-0.018330276012420654,-0.0912968900274791,-0.12997552752494812,-0.04952806234359741,-0.15654773379083053,-0.19108104705810547,-0.06398159265518188,-0.21271871889348404,-0.2569000720977783,-0.039609313011169434,-0.2699848201345958,-0.17417043447494507,-0.20210090279579163,-0.10293476397509949,-0.20842799544334412,-0.29571211338043213,-0.15968079233880417,-0.2209763526916504,-0.3551192879676819,-0.20884069169278519,-0.2317953109741211,-0.4093836098909378,-0.2453857299160518,-0.11508256196975708,-0.22101974487304688,-0.09839394802565948,-0.14834600687026978,-0.3265833258628845,-0.14558827245946304,-0.16662800312042236,-0.39447900652885437,-0.18597916627641098,-0.1861463487148285,-0.45565828680992126,-0.2165303465199031,-0.04938614368438721,-0.21519553661346436,-0.1023456763696231,-0.07288649678230286,-0.3142027258872986,-0.14266217613931076,-0.0877208411693573,-0.3760945200920105,-0.17203564310784714,-0.10541224479675293,-0.4301316738128662,-0.19387654329057114,0.02386152744293213,-0.1943264901638031,-0.11527361834760086,0.015789270401000977,-0.2670413851737976,-0.14531017208810226,0.005234956741333008,-0.3143189549446106,-0.15860087538476364,-0.01099097728729248,-0.35849225521087646,-0.16954498852010147
3,0.0,0.0,0.0,-0.06334972381591797,-0.023105621337890625,-0.07849681498817063,-0.13287192583084106,-0.054029107093811035,-0.13841952504924393,-0.19338661432266235,-0.05929398536682129,-0.19249108555129624,-0.2582990527153015,-0.034618377685546875,-0.24830746772101975,-0.17014414072036743,-0.20836928486824036,-0.08926467718890763,-0.20084574818611145,-0.3014884293079376,-0.14529205980113602,-0.21230405569076538,-0.3608747124671936,-0.19375413777640915,-0.22275739908218384,-0.415460929274559,-0.23004508139899826,-0.10840651392936707,-0.2268107533454895,-0.0919544187407837,-0.1384628713130951,-0.3317875266075134,-0.13715836527160263,-0.15570881962776184,-0.3990369439125061,-0.17695999266913987,-0.17558300495147705,-0.461123526096344,-0.208078400514637,-0.04232913255691528,-0.22006452083587646,-0.10290070744565583,-0.06239134073257446,-0.31764084100723267,-0.14176896335891342,-0.07684379816055298,-0.3771684765815735,-0.17018459858707047,-0.09707978367805481,-0.43079207837581635,-0.1920906019430504,0.03113645315170288,-0.1974259614944458,-0.12210730584672547,0.024998009204864502,-0.26865386962890625,-0.15045674266627884,0.01484072208404541,-0.3152855932712555,-0.16240926208308792,-0.003322005271911621,-0.35971030592918396,-0.17324385168365097
4,0.0,0.0,0.0,-0.06327551603317261,-0.022996604442596436,-0.07306327256435452,-0.1332799792289734,-0.052909135818481445,-0.13109605345005093,-0.19528359174728394,-0.055148303508758545,-0.1848436329054266,-0.259429931640625,-0.028111815452575684,-0.2408576938795477,-0.17181968688964844,-0.209261953830719,-0.08263942184919415,-0.19958648085594177,-0.30224648118019104,-0.13813922139877377,-0.2091100811958313,-0.3612436056137085,-0.18650186392540036,-0.21830910444259644,-0.4156506657600403,-0.22320476505035458,-0.10970857739448547,-0.22753137350082397,-0.08864307734245358,-0.1390196979045868,-0.3310515284538269,-0.13377328547710476,-0.1561259925365448,-0.3975493311882019,-0.1745468858169943,-0.17621496319770813,-0.46052825450897217,-0.20668904813999234,-0.0429379940032959,-0.2207169234752655,-0.10259116026634274,-0.0610772967338562,-0.317472368478775,-0.14187962147468625,-0.07543349266052246,-0.3768383264541626,-0.17075217100853024,-0.09681877493858337,-0.43194088339805603,-0.19314773711437283,0.03179943561553955,-0.19781547784805298,-0.12437254521125851,0.02553480863571167,-0.2679092288017273,-0.15363011094802914,0.014814794063568115,-0.3140440881252289,-0.16552585694068966,-0.004353940486907959,-0.35878854990005493,-0.1762171271728903
5,0.0,0.0,0.0,-0.06421482563018799,-0.021587789058685303,-0.07119618985973375,-0.13640299439430237,-0.05030447244644165,-0.12807150814853685,-0.19714322686195374,-0.050049781799316406,-0.18058233592830675,-0.26085126399993896,-0.022723734378814697,-0.2355964395793535,-0.16864895820617676,-0.20907747745513916,-0.08198682848535555,-0.19739502668380737,-0.30149155855178833,-0.13576672110878008,-0.20627760887145996,-0.3600175976753235,-0.18267810974441545,-0.21386581659317017,-0.4136478155851364,-0.21808545921169298,-0.10520800948143005,-0.22735878825187683,-0.08769652132116335,-0.1345895528793335,-0.33152180910110474,-0.1303892496617891,-0.1504707634449005,-0.39745745062828064,-0.16901334259830492,-0.1687142252922058,-0.45865559577941895,-0.19965412352405565,-0.038226306438446045,-0.2201906442642212,-0.10109836492858904,-0.058036625385284424,-0.3171977400779724,-0.13756362233482378,-0.07296532392501831,-0.37641024589538574,-0.16488709185443895,-0.0933513343334198,-0.4303300678730011,-0.18656066689811723,0.035209834575653076,-0.19668540358543396,-0.12216658029876726,0.027629435062408447,-0.2667101323604584,-0.14879653487525957,0.01752537488937378,-0.3124263882637024,-0.15919337306343095,-1.2934207916259766e-05,-0.35643261671066284,-0.16907363269649522
6,0.0,0.0,0.0,-0.0638660192489624,-0.021551311016082764,-0.07182416216267029,-0.13613754510879517,-0.05023181438446045,-0.1289734233988611,-0.19714486598968506,-0.047796547412872314,-0.18185096875561158,-0.25896507501602173,-0.017489314079284668,-0.23716221646202484,-0.16726458072662354,-0.20948928594589233,-0.0804400210155336,-0.19452890753746033,-0.3017887771129608,-0.13308790222538391,-0.202653169631958,-0.35995548963546753,-0.17946916715038697,-0.20980742573738098,-0.41347478330135345,-0.2149457623137323,-0.10297253727912903,-0.2274819314479828,-0.08589894966019074,-0.13131752610206604,-0.33092576265335083,-0.12798727945221344,-0.14688363671302795,-0.39664536714553833,-0.16675723985565583,-0.16468209028244019,-0.45794373750686646,-0.19783890143764893,-0.03539806604385376,-0.2198680341243744,-0.09916468606127182,-0.053656041622161865,-0.31614136695861816,-0.13545095816982666,-0.06838202476501465,-0.37433749437332153,-0.16283427075279633,-0.08918410539627075,-0.4275619834661484,-0.1845681954993097,0.038623034954071045,-0.1961767077445984,-0.12018321350944916,0.031177639961242676,-0.26600098609924316,-0.14684110776317993,0.02085977792739868,-0.31158217787742615,-0.1573823829068033,0.002814769744873047,-0.3555248975753784,-0.16744622484577576
7,0.0,0.0,0.0,-0.06600069999694824,-0.021603643894195557,-0.06672743984358931,-0.1402854025363922,-0.047848403453826904,-0.12217022009986067,-0.20181801915168762,-0.040396273136138916,-0.17414539583819533,-0.2622576355934143,-0.008790671825408936,-0.22925042637484694,-0.16577324271202087,-0.20579922199249268,-0.08038937576907301,-0.19400960206985474,-0.29842764139175415,-0.13266050346987868,-0.20302855968475342,-0.35705965757369995,-0.17801452704566145,-0.21114873886108398,-0.4109751582145691,-0.2122510028709712,-0.10069200396537781,-0.22305014729499817,-0.0879037482370677,-0.12931811809539795,-0.32793349027633667,-0.12845947869914198,-0.14469113945960999,-0.39411549270153046,-0.1654588682283702,-0.16175571084022522,-0.45547208189964294,-0.19531490930216933,-0.032590627670288086,-0.21561771631240845,-0.10257283129590178,-0.05240565538406372,-0.31276562809944153,-0.1366054219831767,-0.06801629066467285,-0.37206003069877625,-0.16266774662631178,-0.08845430612564087,-0.425314262509346,-0.18363506623404646,0.041556477546691895,-0.19289642572402954,-0.12452756144898558,0.03227049112319946,-0.2642931044101715,-0.14906307586329604,0.0217818021774292,-0.3106985092163086,-0.15793737300532484,0.003954529762268066,-0.35422661900520325,-0.16681213208335066
8,0.0,0.0,0.0,-0.06571495532989502,-0.019607484340667725,-0.06970474480920075,-0.14120757579803467,-0.045264601707458496,-0.12630860864453552,-0.2049843668937683,-0.0375978946685791,-0.17892498134904145,-0.2669776678085327,-0.006587386131286621,-0.23437327503495453,-0.17004063725471497,-0.20611080527305603,-0.08220558225445984,-0.19577348232269287,-0.2995727062225342,-0.13387082874112366,-0.2038458287715912,-0.35712236166000366,-0.17901625096135376,-0.21173551678657532,-0.4092250466346741,-0.213529113524487,-0.10407787561416626,-0.22383713722229004,-0.08897589504056214,-0.1316969096660614,-0.3281557559967041,-0.1304408794575238,-0.14821800589561462,-0.39348655939102173,-0.16907352566056488,-0.16758710145950317,-0.45319750905036926,-0.2001471406155133,-0.0346718430519104,-0.21596676111221313,-0.10312916695409058,-0.053092360496520996,-0.3128320872783661,-0.1395857369833493,-0.06866246461868286,-0.3709058165550232,-0.16853197275929688,-0.09094756841659546,-0.4234568923711777,-0.19135041891865967,0.03987765312194824,-0.19213801622390747,-0.12455068140559433,0.03237408399581909,-0.26290735602378845,-0.15277788399987458,0.021426379680633545,-0.3084479868412018,-0.16481086968713043,0.001960277557373047,-0.35164058208465576,-0.17565796136193512
9,0.0,0.0,0.0,-0.06567823886871338,-0.020403265953063965,-0.06902660614662182,-0.13983678817749023,-0.046751439571380615,-0.12603460437469494,-0.2009151577949524,-0.039054036140441895,-0.17943620866947185,-0.26112037897109985,-0.006795287132263184,-0.23582346922569286,-0.16562914848327637,-0.20670151710510254,-0.07961535638980877,-0.1927264928817749,-0.29879075288772583,-0.13077786750011455,-0.201337993144989,-0.3565940856933594,-0.17655767685585033,-0.2089865505695343,-0.40969766676425934,-0.21167044526748668,-0.10037964582443237,-0.22458699345588684,-0.08657075649909984,-0.1281099021434784,-0.32839447259902954,-0.12643054312877666,-0.1448814868927002,-0.39395153522491455,-0.16462193614654552,-0.16365456581115723,-0.45414626598358154,-0.1957077998559953,-0.03213733434677124,-0.21707788109779358,-0.10085319167785656,-0.051749587059020996,-0.3141889274120331,-0.1344546247165681,-0.06816375255584717,-0.37195688486099243,-0.16106422430686962,-0.08983582258224487,-0.4234468787908554,-0.18273455089740764,0.04196876287460327,-0.19348973035812378,-0.1226765382926942,0.034382641315460205,-0.26424214243888855,-0.14706169253997814,0.024455130100250244,-0.309840589761734,-0.1561272162836076,0.006678879261016846,-0.35239917039871216,-0.16531162149124157
