0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0
0.0,0.0,0.0,-0.0844492025375365,-0.0752660937309264,-0.03533977156439,-0.14889672470092769,-0.17192861509323118,-0.053374248351241896,-0.2076525993347167,-0.2338858551979064,-0.0708271290914075,-0.2607654638290404,-0.2715744681358337,-0.0896218072430151,-0.0581202812194823,-0.3148453540802002,-0.0317763823822992,-0.08247390460967981,-0.4402649409770965,-0.054183947648192995,-0.0929738588333129,-0.5181388564109802,-0.0737710322991865,-0.0985672779083251,-0.5832199759483337,-0.0896120842353361,-0.0025193400382996015,-0.3175793595314026,-0.040880615617419805,-0.0015740103721619998,-0.4546344883441925,-0.061684562619115396,0.0017802410125731007,-0.543113828420639,-0.0831378724233167,0.0046647481918334,-0.6154206998348236,-0.09959565361895731,0.047201304912566994,-0.2923174805641173,-0.0548022340790288,0.06454643535613999,-0.4139400429725647,-0.0810311239019886,0.07434436607360839,-0.4978379316329956,-0.1053292106644171,0.08082070875167839,-0.5730179257392883,-0.1231237973824995,0.09061190414428709,-0.24542114210128768,-0.0709218855754393,0.1336462788581847,-0.3210019178390503,-0.0956283759132879,0.16181138086318972,-0.3792863793373108,-0.1107059296027678,0.1851024322509765,-0.43729451370239253,-0.1221256580010908
0.0,0.0,0.0,-0.0852681107521057,-0.0787542767524718,-0.0343601901095047,-0.1520660824775694,-0.178577215194702,-0.050830085949196,-0.21235531640052788,-0.24172082614898668,-0.0666324172179834,-0.2654258317947387,-0.2808517522811889,-0.0837880942981377,-0.0607105798721312,-0.3204381175041198,-0.0315442711125747,-0.0832728452682495,-0.4444730885028839,-0.054997434095634595,-0.0951025195121765,-0.5207692093849182,-0.0749846149246827,-0.1028990454673766,-0.5866016156673431,-0.09084517248083511,-0.006136626720428501,-0.3233594603538513,-0.0402100730698243,-0.0012634105682374011,-0.4628524489402771,-0.0601106520753041,0.0011416368484496002,-0.5504406995773315,-0.080028270558609,0.0029034905433653994,-0.6225455708503723,-0.0956693265597954,0.044140785217285095,-0.2976417846679687,-0.053611238674415695,0.06603088903427119,-0.4212557382583618,-0.0781116981070176,0.07554033327102659,-0.5060409612655637,-0.099135381356968,0.08114352750778189,-0.5811058886051178,-0.1148700986068383,0.08895108032226559,-0.2500373430252074,-0.0693138215701714,0.1311077766418457,-0.3273634619712829,-0.0915654946129457,0.1571646027565002,-0.38611590933799733,-0.10328150279928601,0.17855021286010742,-0.4435416765213012,-0.1124385345738068
0.0,0.0,0.0,-0.0851665444374083,-0.0805600590705871,-0.0328991246099071,-0.15161430907249449,-0.1793391413688659,-0.0488935541982248,-0.21132892441749568,-0.24333223772048948,-0.0646589678401546,-0.2648828334808349,-0.2831996388435363,-0.0818644446010189,-0.05982986164093,-0.3227768845558166,-0.029113035711129102,-0.0821032829284667,-0.4467364854812622,-0.051843909608800795,-0.0945455141067504,-0.5227362818717957,-0.0714775007838802,-0.10247555446624751,-0.5884135372638702,-0.0872313809270456,-0.0052017874717713,-0.3248960680961609,-0.0384282414490775,0.0004154734611510995,-0.4639103419780731,-0.0577661116296844,0.003078966617584198,-0.550338805437088,-0.0773806181425647,0.005414038181304901,-0.6222930855751038,-0.0930270907158449,0.044778614521026494,-0.2991167016029358,-0.052488638150175,0.06756851005554179,-0.4220551855564117,-0.076707689153631,0.07709345149993889,-0.5049791939258574,-0.09734066395707891,0.08268293666839599,-0.5789305574893951,-0.1129531171793537,0.0890189104080199,-0.251704246520996,-0.0687780287737445,0.1317536525726318,-0.3283739991188048,-0.0910097640628414,0.1582160882949829,-0.3861099488735199,-0.1026668530578213,0.1801811151504516,-0.44295081567764283,-0.1118627470607357
0.0,0.0,0.0,-0.0857414312362668,-0.0800800628662108,-0.0328348417415276,-0.15236780118942259,-0.1798041768074035,-0.0483966235651626,-0.21214839887619008,-0.24474182796478258,-0.0637422193421975,-0.2657637305259704,-0.2842137522697448,-0.0805327136649742,-0.060764581680297594,-0.3224305219650268,-0.0281379063262596,-0.0825735039710998,-0.44665870141983033,-0.050172726495470096,-0.0943842239379882,-0.5230157084465027,-0.0694542181327,-0.1017759747505188,-0.5885346240997315,-0.0850415591730729,-0.0060946650505066,-0.3242599077224731,-0.037213289050664,0.000545232772827,-0.46317860555648793,-0.055680691136326,0.003827779769897399,-0.5492894656658173,-0.0749171738161697,0.0068608813285826985,-0.6206159896850586,-0.09044091297527711,0.04381743001937849,-0.29822287034988393,-0.0510715198351993,0.0664816193580627,-0.422350079536438,-0.0745083753599776,0.0758052163124083,-0.5053057379722595,-0.0949946854843751,0.08125498819351179,-0.5785620517730713,-0.11069181455513391,0.0881815247535705,-0.250878126144409,-0.067192136181797,0.1313912563323974,-0.3276747174263,-0.08900724245449461,0.1578415923118591,-0.3856627650260924,-0.1007602651252404,0.17975655126571652,-0.4423586733341217,-0.1101392198934213
0.0,0.0,0.0,-0.0867364711761473,-0.0807180709838867,-0.033252256854434004,-0.1535891301631926,-0.18037870597839348,-0.0488501311531257,-0.21347275447845449,-0.24509772729873638,-0.0641063385894488,-0.2670545287132263,-0.28384873342514033,-0.080897175638933,-0.0610403127670288,-0.32111325931549073,-0.0296148144891452,-0.08263054561614991,-0.4463118917942047,-0.052219835042018894,-0.0943908996582031,-0.523669750213623,-0.0715543636372279,-0.1011883325576781,-0.5901466317176819,-0.08709443446900371,-0.0065995163917542,-0.322466821193695,-0.0384313435545159,0.0006270103454588984,-0.46206620407104493,-0.057650198160667396,0.0045538835525511,-0.5484749383926392,-0.0769622558047962,0.0084840946197508,-0.6207684285640717,-0.0923563027074528,0.04298391866683959,-0.2965045280456543,-0.051986657946367296,0.06516244935989379,-0.41962060403823853,-0.07599947687890041,0.07485470104217519,-0.5024487681388855,-0.0963169419458104,0.0811689786911009,-0.576513201713562,-0.1117267021229458,0.08701577711105339,-0.2497291870117186,-0.0678350673308562,0.12996050643920892,-0.3262551136016845,-0.09014539506937991,0.15690347480773922,-0.3833172924518585,-0.1018620589068126,0.17975565719604492,-0.4393576092720031,-0.1110753500154209
0.0,0.0,0.0,-0.08560082387924191,-0.0810002393722534,-0.0322380400060018,-0.15227237415313719,-0.18202284049987788,-0.0472104902176459,-0.21213588190078728,-0.24724337530136098,-0.062085905930240895,-0.2663705654144287,-0.2858640856742859,-0.078548563530882,-0.0608058280944823,-0.3223170943260193,-0.0279217771051724,-0.0825655169486998,-0.4468901462554931,-0.0492975468544563,-0.0943204469680786,-0.5231712765693665,-0.0678924488632281,-0.101154119491577,-0.5894415385723114,-0.0832330043224891,-0.0057844228744507,-0.3240583248138427,-0.0372769328562817,0.0006653957366942985,-0.4615516967773437,-0.0556009019522271,0.003979712009429901,-0.5469279594421387,-0.0747165287642082,0.0071589045524595996,-0.6183705933094025,-0.0903473327664932,0.044099717617034795,-0.2979485101699829,-0.051307478806217596,0.0674624733924865,-0.4206794209480285,-0.0751197541861136,0.0767516188621521,-0.5026746101379393,-0.095701238027056,0.08227267789840689,-0.5760198540687561,-0.11158706795259331,0.08762398290634149,-0.2509737915992736,-0.0674909966795048,0.1313066177368164,-0.3264999694824218,-0.089960811546286,0.1584880046844481,-0.3837629265785216,-0.10209007363601541,0.1811921887397766,-0.440261752128601,-0.1118808666972718
0.0,0.0,0.0,-0.08624211025238031,-0.07948318195342981,-0.0332731467724961,-0.1533276445865631,-0.18014237356185908,-0.0489095666499059,-0.2137513465881347,-0.24569216442108138,-0.0640817874164502,-0.2680334157943725,-0.2861390419006347,-0.08072473044108561,-0.0619940466880797,-0.322388023853302,-0.0295595780999581,-0.0837937302589415,-0.446393550157547,-0.0511589900643747,-0.09570470523834221,-0.5220974988937378,-0.0698280775041502,-0.1032420105934141,-0.5877715952396393,-0.0851073258609694,-0.0068362064361573004,-0.3241486258506775,-0.0385230251641195,0.0003547959327696998,-0.462254465341568,-0.056905179569236394,0.003635673999786298,-0.5478689975738525,-0.0758739479870719,0.006389050960540699,-0.6186834580898285,-0.0913357653708378,0.04294988441467279,-0.29740110111236573,-0.052214636752120694,0.0679595761299133,-0.4189603037834167,-0.0760711052508276,0.0772015147209166,-0.5016215152740477,-0.0968094759673994,0.08225181627273559,-0.5754537291526794,-0.1127811440319936,0.08645310926437369,-0.24998548698425288,-0.0680642456800858,0.13037201690673822,-0.3262517161369323,-0.0901621201128882,0.15742519426345822,-0.38389068913459773,-0.1019198962540548,0.17977139282226562,-0.44081008505821223,-0.1114679493994634
0.0,0.0,0.0,-0.0860621042251585,-0.0783374018669127,-0.0332152255840532,-0.152275831222534,-0.17974570465087888,-0.0487867229647868,-0.2116286463737486,-0.2464443154335021,-0.0640181758470765,-0.2656730420589447,-0.2859289951324463,-0.08072387511207971,-0.060032636642455894,-0.3203918046951294,-0.0301561028726332,-0.08108535480499231,-0.4457116730213164,-0.052871988064788794,-0.0926663584709165,-0.5217995948791504,-0.0721827902860871,-0.0996950573921202,-0.5878903574943543,-0.08776283348276541,-0.005289048671722401,-0.32155355882644643,-0.0392756917543642,0.001865714073181101,-0.4616577334403991,-0.058893964535736296,0.005406885623931799,-0.547525883436203,-0.0781041615672342,0.008281796455383298,-0.6194914288520813,-0.09338437104895041,0.04446235227584809,-0.2955236740112304,-0.053072483188652195,0.0673950009346008,-0.4194040603637694,-0.0776635118789901,0.07773587036132809,-0.500947684764862,-0.09743098998739651,0.0838960103988646,-0.5737998492717743,-0.1122933411069147,0.0884549312591552,-0.24868145656585688,-0.0691254147358172,0.13158479261398312,-0.3263019628524779,-0.0917758503027192,0.1591311388015747,-0.38363626670837403,-0.10317046279385,0.1814407997131347,-0.4399131245613098,-0.1121171572275392
0.0,0.0,0.0,-0.08711394739151,-0.0782524652481078,-0.0351631377546318,-0.15278029513359068,-0.17829707336425768,-0.051281431382728296,-0.2116623826026915,-0.24478253793716429,-0.0666934192834622,-0.2653315372467041,-0.2851417369842528,-0.0834028140364416,-0.0605919666290282,-0.31938317489624013,-0.0302546673177011,-0.0810892291069028,-0.4452601678371429,-0.0529919915555246,-0.0917338438034055,-0.5215847797393799,-0.0725998297987706,-0.0981673903465271,-0.5880029208660126,-0.0883624420223959,-0.0053668327331543,-0.3211052722930908,-0.0382702477930314,0.0018808536529540988,-0.4606658525466919,-0.057709810948205695,0.0057742886543273,-0.5470939285755158,-0.0771567091999776,0.009188025474548299,-0.61961385679245,-0.0926308125911482,0.04438367414474459,-0.294905216217041,-0.051226088470054304,0.06879976320266709,-0.418810040473938,-0.0755187288580663,0.07928946542739859,-0.5003934211730957,-0.0955292449055441,0.0858196907043457,-0.5736385889053345,-0.1105545998273619,0.08824422883987419,-0.24760320854186998,-0.0666338742433316,0.1313921504020691,-0.32487830591201783,-0.08909433490617351,0.15794059562683102,-0.382249981880188,-0.1005158216415175,0.1796862177848816,-0.4394206113815307,-0.10942492044551451
