,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10,0.0,0.0,0.0,-0.12322434782981873,-0.06481063365936279,-0.04607371051011455,-0.22257763147354126,-0.14170020818710327,-0.0695636476963557,-0.3051014542579651,-0.19975274801254272,-0.09921379942593944,-0.38574400544166565,-0.22621312737464905,-0.12904574532208812,-0.06527552008628845,-0.20595598220825195,0.015889134293814777,-0.049872517585754395,-0.2629658579826355,-0.025758659431318165,-0.04545718431472778,-0.295354962348938,-0.052637329289296986,-0.03519481420516968,-0.3260827958583832,-0.07308973927197826,0.022585928440093994,-0.19318360090255737,0.003366854776089667,0.05883532762527466,-0.25290295481681824,-0.07543751407561672,0.015939831733703613,-0.18416011333465576,-0.09057142395673168,0.002692699432373047,-0.14817661046981812,-0.07577892203030956,0.10396194458007812,-0.16904759407043457,-0.020534541422108532,0.13699442148208618,-0.21921241283416748,-0.10477983761725795,0.0794864296913147,-0.15679246187210083,-0.08388940800128353,0.054761409759521484,-0.12417632341384888,-0.04193567294774425,0.17801690101623535,-0.13326716423034668,-0.04842507276831043,0.20381838083267212,-0.1840991973876953,-0.09111397523579967,0.14564353227615356,-0.14734888076782227,-0.06271696645913494,0.11298543214797974,-0.12147742509841919,-0.029213346505144955
11,0.0,0.0,0.0,-0.11975041031837463,-0.06118309497833252,-0.04461142608704449,-0.21254858374595642,-0.12965023517608643,-0.08453973198118092,-0.294937327504158,-0.18776226043701172,-0.13305782342138173,-0.3732435405254364,-0.21994644403457642,-0.17535923981847645,-0.05705103278160095,-0.20520544052124023,-0.0019085769475850611,-0.029705166816711426,-0.2777788043022156,-0.07636298054637791,-0.027009010314941406,-0.2633703649044037,-0.11770569348516347,-0.034221351146698,-0.2220591902732849,-0.13128366136731984,0.028662502765655518,-0.18727803230285645,-0.013443330319546476,0.06261664628982544,-0.24463921785354614,-0.09339710140409352,0.022427380084991455,-0.17594671249389648,-0.1068333741444576,0.001640021800994873,-0.14133453369140625,-0.09222712183179738,0.10861325263977051,-0.16228705644607544,-0.03892222979845883,0.142156183719635,-0.21205294132232666,-0.1147768777030933,0.09146475791931152,-0.15286767482757568,-0.08806931042852284,0.06523358821868896,-0.12072348594665527,-0.04627971911611439,0.18307751417160034,-0.12895405292510986,-0.06916296297492863,0.20945775508880615,-0.17706263065338135,-0.10629765504779698,0.1576719880104065,-0.14112985134124756,-0.07326211595716359,0.12527203559875488,-0.11627393960952759,-0.03528475204291226
12,0.0,0.0,0.0,-0.12157085537910461,-0.06764578819274902,-0.04523768247895532,-0.2194826602935791,-0.13698303699493408,-0.07699118526511484,-0.30200865864753723,-0.19550645351409912,-0.11613097758822732,-0.3758675456047058,-0.22602388262748718,-0.14818190755181604,-0.06394404172897339,-0.2065279185771942,0.01565652927524752,-0.032340407371520996,-0.2691650688648224,-0.05036133872204118,-0.04183286428451538,-0.24375146627426147,-0.09003953607611948,-0.05257478356361389,-0.2075161337852478,-0.106828741448453,0.027048707008361816,-0.19132184982299805,0.004354937282869287,0.06643712520599365,-0.24944579601287842,-0.07483924152188592,0.01753479242324829,-0.18221348524093628,-0.09562605591349893,-0.004166781902313232,-0.14578044414520264,-0.08755812765889459,0.10790634155273438,-0.1662399172782898,-0.021084734889200263,0.14397025108337402,-0.21854546666145325,-0.0965925303273707,0.08654212951660156,-0.1599057912826538,-0.07619796665244394,0.057912468910217285,-0.12543481588363647,-0.039311114417841964,0.18214374780654907,-0.1316598653793335,-0.05130239175491624,0.2089320421218872,-0.17930734157562256,-0.08755560936265283,0.1508902907371521,-0.14322912693023682,-0.0582234558635264,0.11669588088989258,-0.11840188503265381,-0.024582547786167197
13,0.0,0.0,0.0,-0.12347468733787537,-0.06407827138900757,-0.05326694411940025,-0.22075355052947998,-0.13498753309249878,-0.0859663986951773,-0.30349311232566833,-0.19514018297195435,-0.12391714541024612,-0.37941309809684753,-0.22616875171661377,-0.1512798347861235,-0.06121605634689331,-0.20951694250106812,0.010775061568551791,-0.03478580713272095,-0.26589927077293396,-0.05844130156344818,-0.05378153920173645,-0.21233975887298584,-0.09923916844434189,-0.0638100802898407,-0.17547982931137085,-0.1177393102437918,0.028703391551971436,-0.1946314573287964,0.004974767344378961,0.058340251445770264,-0.2500740587711334,-0.07654896912879394,0.013843655586242676,-0.17551803588867188,-0.09918761042661117,0.0021407008171081543,-0.1442890763282776,-0.09399048773354934,0.10754108428955078,-0.168820321559906,-0.01559827452308582,0.14201712608337402,-0.2198774218559265,-0.09689931360787796,0.08417952060699463,-0.15543317794799805,-0.07808989820784973,0.06142592430114746,-0.12480711936950684,-0.0414197014064257,0.18174439668655396,-0.13485127687454224,-0.04071032045192169,0.20518696308135986,-0.18140453100204468,-0.07856093881434845,0.14632654190063477,-0.14260780811309814,-0.05037858126468109,0.11541992425918579,-0.11983239650726318,-0.01734155764586376
14,0.0,0.0,0.0,-0.12189340591430664,-0.06279677152633667,-0.051075942869317714,-0.21683606505393982,-0.13374072313308716,-0.08563562115563172,-0.29832422733306885,-0.19287437200546265,-0.12585231294764299,-0.3755427598953247,-0.22517013549804688,-0.15699632098807115,-0.05986851453781128,-0.20575204491615295,0.004284336642342623,-0.03262817859649658,-0.26467210054397583,-0.06753696879280824,-0.038177490234375,-0.2192455530166626,-0.11055554082525987,-0.04351532459259033,-0.1797770857810974,-0.1288655214561345,0.028376281261444092,-0.19086861610412598,-0.0036018139766724744,0.06267654895782471,-0.24890944361686707,-0.08692364772690553,0.023782789707183838,-0.1793062686920166,-0.11301751067770738,0.00823354721069336,-0.14635783433914185,-0.10944427182806749,0.10630446672439575,-0.1661745309829712,-0.025277782286536876,0.14362841844558716,-0.2175377607345581,-0.1068214215887906,0.09040486812591553,-0.15458154678344727,-0.09062293549908418,0.06566613912582397,-0.12316322326660156,-0.055500749553573314,0.18018484115600586,-0.1333986520767212,-0.05120078479779977,0.20863807201385498,-0.18027746677398682,-0.09034238388670701,0.1541418433189392,-0.142014741897583,-0.0628780536903264,0.12093478441238403,-0.11869287490844727,-0.029873604009878818
15,0.0,0.0,0.0,-0.12391462922096252,-0.06088382005691528,-0.049018740902511126,-0.22183597087860107,-0.13678961992263794,-0.07996901149567748,-0.30198732018470764,-0.19545656442642212,-0.11642004574355269,-0.3782411813735962,-0.2263326346874237,-0.1437468084197917,-0.05865144729614258,-0.2077946960926056,0.004269720737966054,-0.032498955726623535,-0.2629806697368622,-0.06635052735623503,-0.03696286678314209,-0.21214380860328674,-0.10905669654425765,-0.04032808542251587,-0.1730554699897766,-0.12789192820605422,0.0293734073638916,-0.19293946027755737,-0.0040215298224666185,0.059773147106170654,-0.24907144904136658,-0.08655794734772826,0.023929119110107422,-0.17754697799682617,-0.11179040397223616,0.01122504472732544,-0.1444554328918457,-0.10811065162238265,0.10671120882034302,-0.16810393333435059,-0.025813397268620975,0.14185452461242676,-0.2178879976272583,-0.10666800315198088,0.08890163898468018,-0.15409332513809204,-0.09084405029830123,0.06458818912506104,-0.12339448928833008,-0.05639453629669333,0.1792038083076477,-0.13584035634994507,-0.051589004943934924,0.20713061094284058,-0.18228775262832642,-0.09004054988440657,0.1518491506576538,-0.14331191778182983,-0.06301599020775939,0.1188768744468689,-0.11982911825180054,-0.030824184666244037
16,0.0,0.0,0.0,-0.12013697624206543,-0.06270021200180054,-0.049403094961576244,-0.21562105417251587,-0.13872748613357544,-0.08086167396538713,-0.295690655708313,-0.19796091318130493,-0.11801073820822694,-0.3736931085586548,-0.22861942648887634,-0.14563228310578324,-0.052683025598526,-0.20774346590042114,0.003549580885760406,-0.02840644121170044,-0.2631928324699402,-0.06913893045418718,-0.03563755750656128,-0.20759332180023193,-0.11322042466633775,-0.03998011350631714,-0.1676851511001587,-0.132843555226259,0.03524887561798096,-0.19322359561920166,-0.004563083215884944,0.0640031099319458,-0.25033652782440186,-0.08848545075886705,0.02697157859802246,-0.17685818672180176,-0.1127618190788553,0.01615983247756958,-0.14343667030334473,-0.10831009717219331,0.11170846223831177,-0.1684955358505249,-0.026433700039319774,0.14730507135391235,-0.2204737663269043,-0.10718406112425782,0.09333676099777222,-0.15612393617630005,-0.08867067964308717,0.07060867547988892,-0.12510836124420166,-0.052365524038009426,0.1826292872428894,-0.1362171769142151,-0.05256498725645997,0.21119892597198486,-0.18316292762756348,-0.08899608375065782,0.15394186973571777,-0.14429831504821777,-0.060171851231984874,0.12207978963851929,-0.12108880281448364,-0.027159388452105304
17,0.0,0.0,0.0,-0.12007951736450195,-0.06217581033706665,-0.053323839853419486,-0.21593475341796875,-0.13578641414642334,-0.08778753976048392,-0.29509711265563965,-0.1978728175163269,-0.12636298040570182,-0.3715231418609619,-0.2312259078025818,-0.15426395932854575,-0.05395150184631348,-0.20712751150131226,-0.0014489499776573211,-0.02794867753982544,-0.2616211175918579,-0.07301070640505714,-0.04154402017593384,-0.20413857698440552,-0.11489193240822715,-0.04928162693977356,-0.1659640669822693,-0.13348054985226554,0.03452861309051514,-0.19407904148101807,-0.006659288021637622,0.06153827905654907,-0.2524494230747223,-0.0909696454805271,0.02260458469390869,-0.17807292938232422,-0.11436019192160529,0.012918233871459961,-0.14549219608306885,-0.10933008144320411,0.11079800128936768,-0.16966968774795532,-0.02511827001990241,0.14482593536376953,-0.22150307893753052,-0.10671166429938239,0.09000158309936523,-0.1569477915763855,-0.08678992191971702,0.0679861307144165,-0.12618893384933472,-0.04927799950064582,0.1815708875656128,-0.13727843761444092,-0.047920507441176596,0.20822173357009888,-0.18432241678237915,-0.08603292802990836,0.150726318359375,-0.14430201053619385,-0.05700992519678039,0.11852288246154785,-0.12081307172775269,-0.023250707487477484
18,0.0,0.0,0.0,-0.1226269006729126,-0.06332927942276001,-0.0549654131485795,-0.21643289923667908,-0.13626402616500854,-0.09023489707249155,-0.29231178760528564,-0.20054954290390015,-0.1296351765944337,-0.36955660581588745,-0.23598620295524597,-0.1580080305888032,-0.04641228914260864,-0.20465469360351562,0.0009292729351955131,-0.020116984844207764,-0.2616015374660492,-0.06960859053867807,-0.04301398992538452,-0.20397841930389404,-0.11105044835346689,-0.05516746640205383,-0.16764187812805176,-0.13007587843674173,0.03937798738479614,-0.1916082501411438,-0.0028937360933696255,0.06366705894470215,-0.2505379319190979,-0.0863154297425126,0.019110143184661865,-0.17604750394821167,-0.10982346438902368,0.009320676326751709,-0.14505916833877563,-0.10563036703604212,0.11435526609420776,-0.1678183674812317,-0.020252122516808413,0.14432507753372192,-0.22058498859405518,-0.10154084765451898,0.08674854040145874,-0.15606725215911865,-0.08129573517578592,0.06590932607650757,-0.1258484125137329,-0.04399354287522783,0.1851932406425476,-0.1359846591949463,-0.0421124314619874,0.2073155641555786,-0.1843811273574829,-0.08049052112835398,0.14967000484466553,-0.14479249715805054,-0.05192259603279581,0.11955690383911133,-0.12135612964630127,-0.01854300403135767
19,0.0,0.0,0.0,-0.1226801872253418,-0.0637063980102539,-0.053576040881466724,-0.21287739276885986,-0.1370248794555664,-0.08709283159930692,-0.27927106618881226,-0.2043796181678772,-0.12480953322608457,-0.35118740797042847,-0.24305930733680725,-0.15130993710715757,-0.042311012744903564,-0.20149081945419312,0.002510535895112298,-0.01577681303024292,-0.2600526213645935,-0.06605428444106565,-0.042738258838653564,-0.20358741283416748,-0.10503941761214719,-0.05442249774932861,-0.1693553924560547,-0.12293294804055677,0.041954100131988525,-0.18846017122268677,-0.0013058715115903397,0.0659366250038147,-0.24836039543151855,-0.08247957365472303,0.018754661083221436,-0.17549794912338257,-0.10406365232427106,0.01102381944656372,-0.14673423767089844,-0.09936310337741361,0.11594730615615845,-0.16516685485839844,-0.01847534241039739,0.1446806788444519,-0.21877342462539673,-0.09841284887750135,0.08509445190429688,-0.15503638982772827,-0.07611679272611127,0.06594192981719971,-0.12586402893066406,-0.03812735887129293,0.1863306164741516,-0.13375288248062134,-0.040143415200304844,0.20722132921218872,-0.1817859411239624,-0.07846521573026166,0.14906078577041626,-0.14311951398849487,-0.049656055736136295,0.12091833353042603,-0.12065249681472778,-0.01629049690325246
20,0.0,0.0,0.0,-0.12321913242340088,-0.06140303611755371,-0.058086781243559926,-0.21150490641593933,-0.13596302270889282,-0.09251742292451581,-0.26759010553359985,-0.20581191778182983,-0.13015182543801984,-0.3309005796909332,-0.24764642119407654,-0.1561323278050395,-0.03970491886138916,-0.19999319314956665,0.002541109740036518,-0.014847338199615479,-0.2569873034954071,-0.06671732146548948,-0.043282389640808105,-0.2008334994316101,-0.10507408011960706,-0.05403926968574524,-0.1675015091896057,-0.1218290873270007,0.0442279577255249,-0.1866968870162964,0.0008647817254541224,0.06564897298812866,-0.24570444226264954,-0.07894104201602659,0.018933475017547607,-0.17314743995666504,-0.09871896583842954,0.014000296592712402,-0.1457836627960205,-0.09221631516027173,0.1173781156539917,-0.16406798362731934,-0.015203296619233697,0.14325165748596191,-0.21662074327468872,-0.09611387033271512,0.08460962772369385,-0.1529076099395752,-0.07393188257026395,0.06766951084136963,-0.12422710657119751,-0.03529716138052663,0.1871851682662964,-0.13342279195785522,-0.03611610312270841,0.2043973207473755,-0.1820535659790039,-0.07615138817834577,0.14702677726745605,-0.14233708381652832,-0.04775415588426313,0.12065684795379639,-0.11832946538925171,-0.013884591351029485
21,0.0,0.0,0.0,-0.11748892068862915,-0.05764514207839966,-0.058263156279735995,-0.20152917504310608,-0.1357557773590088,-0.0888482925442986,-0.23916476964950562,-0.20862233638763428,-0.12166010560076757,-0.2741932272911072,-0.25984230637550354,-0.1414303478745751,-0.03993755578994751,-0.19791173934936523,-0.000540745277703536,-0.014458715915679932,-0.2560494840145111,-0.07057508797925038,-0.04425919055938721,-0.19938254356384277,-0.10506651522200627,-0.054699093103408813,-0.1670818328857422,-0.1178874817637734,0.044673800468444824,-0.18445855379104614,-0.0015976399376995687,0.0661236047744751,-0.24311691522598267,-0.08106902958434148,0.017433345317840576,-0.17043709754943848,-0.0960540619639687,0.01162254810333252,-0.14450138807296753,-0.08520493628066106,0.11796098947525024,-0.1626008152961731,-0.0175433658955626,0.14337682723999023,-0.21641144156455994,-0.09942422778885884,0.08376944065093994,-0.15224850177764893,-0.07436343254130406,0.06648916006088257,-0.1239098310470581,-0.03305511520784421,0.18864846229553223,-0.13326770067214966,-0.038400139376335574,0.20487499237060547,-0.1824234127998352,-0.082116506710463,0.14808911085128784,-0.14260262250900269,-0.054900992378406954,0.1216658353805542,-0.11790424585342407,-0.02054750704746766
22,0.0,0.0,0.0,-0.11288592219352722,-0.053786396980285645,-0.05618129154788676,-0.18906420469284058,-0.13269829750061035,-0.08214734351383868,-0.20395031571388245,-0.20694422721862793,-0.10960713630663577,-0.1951649785041809,-0.2647800147533417,-0.12346017962443057,-0.04664820432662964,-0.19444483518600464,-0.0005003509799053063,-0.022201597690582275,-0.25253933668136597,-0.07042868292080584,-0.044596582651138306,-0.1940498948097229,-0.10396345561491671,-0.05093902349472046,-0.15957731008529663,-0.11531532412516299,0.04138737916946411,-0.18261802196502686,-0.001551897345393627,0.06262433528900146,-0.24422097206115723,-0.08009722685562792,0.019023239612579346,-0.17023253440856934,-0.09511562293516818,0.013023972511291504,-0.1399158239364624,-0.08306872701393786,0.11737674474716187,-0.16132265329360962,-0.0170145430241746,0.14063316583633423,-0.21472442150115967,-0.09802400177466097,0.08242285251617432,-0.14906412363052368,-0.07348847990976992,0.0628851056098938,-0.11905884742736816,-0.0317421727453393,0.18981587886810303,-0.13179486989974976,-0.03705100199329081,0.20506781339645386,-0.1809137463569641,-0.08189739888655367,0.1483156681060791,-0.1407884955406189,-0.05593858143436137,0.11716341972351074,-0.11517161130905151,-0.02150670295702639
23,0.0,0.0,0.0,-0.11294728517532349,-0.05236351490020752,-0.06609934182813504,-0.17280077934265137,-0.13391542434692383,-0.09508610876252988,-0.16706794500350952,-0.20900732278823853,-0.12375995131185391,-0.154776930809021,-0.2700382173061371,-0.1380654683892999,-0.04579988121986389,-0.19906622171401978,-0.0032582623974803937,-0.01246875524520874,-0.24990099668502808,-0.07688635202100613,-0.03981208801269531,-0.190405011177063,-0.10836644085100033,-0.047805726528167725,-0.15881317853927612,-0.11740367474010327,0.04207110404968262,-0.18489384651184082,-0.00163466225819775,0.0670468807220459,-0.24391770362854004,-0.08062863709380963,0.01748281717300415,-0.16930806636810303,-0.09088257314613202,0.013363778591156006,-0.1444348692893982,-0.07434602441242077,0.11955845355987549,-0.1626417636871338,-0.01685583392134049,0.14510595798492432,-0.21526503562927246,-0.1003571039622102,0.08160215616226196,-0.147105872631073,-0.07182650627544263,0.06346410512924194,-0.11989748477935791,-0.026746079195049788,0.1939847469329834,-0.1326580047607422,-0.03808159368088582,0.20904749631881714,-0.17867308855056763,-0.08479164900234082,0.15070903301239014,-0.13837653398513794,-0.05892065899422505,0.12026029825210571,-0.11544632911682129,-0.023986354339626814
24,0.0,0.0,0.0,-0.10118579864501953,-0.04390847682952881,-0.0749974632140038,-0.16978639364242554,-0.12691175937652588,-0.11432054727038121,-0.1472029685974121,-0.20505255460739136,-0.15210147290190434,-0.06356585025787354,-0.2490447461605072,-0.17501212744673467,-0.04981008172035217,-0.19857251644134521,-0.02269743284841752,-0.035421133041381836,-0.25302577018737793,-0.11070310412605977,-0.06212502717971802,-0.1923859715461731,-0.1467917421337006,-0.06617331504821777,-0.15551602840423584,-0.1553616532560227,0.03880578279495239,-0.1838046908378601,-0.017211168023550272,0.057556986808776855,-0.24150174856185913,-0.10358897684773183,0.008382737636566162,-0.1605386734008789,-0.10755726038178182,0.007210731506347656,-0.13372617959976196,-0.08392025618513799,0.1200723648071289,-0.16074007749557495,-0.030555508049928903,0.14413714408874512,-0.2138729691505432,-0.12497276155909276,0.07625424861907959,-0.1390385627746582,-0.09236465482672429,0.059090495109558105,-0.10842496156692505,-0.04066086276134229,0.1999053955078125,-0.13012290000915527,-0.050214611875617265,0.20781993865966797,-0.178122878074646,-0.10688865272959447,0.14861130714416504,-0.13306021690368652,-0.08287160931786275,0.12076187133789062,-0.10592693090438843,-0.04641392542680478
25,0.0,0.0,0.0,-0.09505686163902283,-0.05025362968444824,-0.05389341911256906,-0.15851908922195435,-0.13012176752090454,-0.08145784040868875,-0.1268799901008606,-0.20401811599731445,-0.1121232753056347,-0.025362640619277954,-0.2256414294242859,-0.12932998141229746,-0.03124922513961792,-0.19578981399536133,0.0011352425073027916,-0.018636763095855713,-0.2467491626739502,-0.07699918946207163,-0.05114799737930298,-0.18607944250106812,-0.11058039417446253,-0.05393928289413452,-0.1602155566215515,-0.12167283346832392,0.0517960786819458,-0.181751549243927,-0.004180866889214485,0.06379860639572144,-0.23920828104019165,-0.08255698731124994,0.01586771011352539,-0.1633816361427307,-0.08404549410522577,0.02013421058654785,-0.1418113112449646,-0.06116652315438387,0.12764114141464233,-0.15845322608947754,-0.02674787318289873,0.1465998888015747,-0.21288305521011353,-0.11162909319580194,0.08178645372390747,-0.14134234189987183,-0.07827206900299188,0.07075279951095581,-0.11441612243652344,-0.028359286617046564,0.20333784818649292,-0.12642329931259155,-0.054853292312031954,0.20971816778182983,-0.17533773183822632,-0.10072412541092035,0.15022587776184082,-0.13337647914886475,-0.07381803741634485,0.12610799074172974,-0.10871034860610962,-0.03814706033051607
26,0.0,0.0,0.0,-0.09674602746963501,-0.047916531562805176,-0.05318506521052768,-0.16424602270126343,-0.13113993406295776,-0.08240211841530254,-0.12115108966827393,-0.20213282108306885,-0.11491234687036922,-0.0026340484619140625,-0.2117270529270172,-0.1350762703723376,-0.04433560371398926,-0.19526374340057373,-0.0009110391756621539,-0.04237821698188782,-0.24508124589920044,-0.08183007773823192,-0.0704556405544281,-0.18728691339492798,-0.11694140073723247,-0.06780701875686646,-0.1577599048614502,-0.127285555870003,0.04396617412567139,-0.1832011342048645,-0.006404041711903119,0.05818980932235718,-0.23932787775993347,-0.08506105926699092,0.010298192501068115,-0.16480159759521484,-0.08583559927410533,0.013248980045318604,-0.13977199792861938,-0.061132100344366336,0.12432485818862915,-0.16034215688705444,-0.029354902849263453,0.14240628480911255,-0.21291276812553406,-0.11463804629511287,0.07716721296310425,-0.14218556880950928,-0.08381707307762554,0.06579047441482544,-0.11405223608016968,-0.03460523572630336,0.20506888628005981,-0.12753301858901978,-0.057538707674211764,0.20992130041122437,-0.17711246013641357,-0.10514862921900203,0.15083789825439453,-0.13454508781433105,-0.08071997848219326,0.12651056051254272,-0.10735338926315308,-0.04587962564892223
27,0.0,0.0,0.0,-0.10007664561271667,-0.04754871129989624,-0.04594710959577242,-0.16663503646850586,-0.131816565990448,-0.06961429236912409,-0.11407271027565002,-0.20009475946426392,-0.09754282353901544,0.00809413194656372,-0.20115816593170166,-0.11480710773253122,-0.03791618347167969,-0.1932535171508789,0.001294522881607918,-0.0273972749710083,-0.24228814244270325,-0.07192060469174066,-0.060593634843826294,-0.18432706594467163,-0.1042880427696673,-0.0600925087928772,-0.15748929977416992,-0.11546652136826197,0.04854315519332886,-0.18110376596450806,-0.0065098812476662715,0.06678879261016846,-0.236699640750885,-0.07940308122419992,0.014741301536560059,-0.1641969084739685,-0.07884737221979776,0.015508830547332764,-0.13802099227905273,-0.05477455748700777,0.12638795375823975,-0.15823763608932495,-0.030192808494803103,0.14822250604629517,-0.20867562294006348,-0.10995920120262781,0.08061331510543823,-0.13946253061294556,-0.08111015079998651,0.06651854515075684,-0.10966604948043823,-0.03448036803388277,0.2045472264289856,-0.12507998943328857,-0.05860123901152292,0.21568816900253296,-0.17451053857803345,-0.10310692457937876,0.15493422746658325,-0.13352829217910767,-0.07964488236689249,0.1277880072593689,-0.10533523559570312,-0.04672009988212267
28,0.0,0.0,0.0,-0.10307848453521729,-0.044663846492767334,-0.04518604604322718,-0.17099425196647644,-0.13265055418014526,-0.06595919979531573,-0.1136806309223175,-0.20153498649597168,-0.09073092741687105,0.006966531276702881,-0.1930941939353943,-0.10504012508113192,-0.04024335741996765,-0.19274991750717163,9.108043218475359e-05,-0.034509897232055664,-0.2420695722103119,-0.07289762748200701,-0.07109913229942322,-0.18524348735809326,-0.10549198044259356,-0.07069391012191772,-0.15669691562652588,-0.1169611434431772,0.04726439714431763,-0.18084979057312012,-0.0071722203845183685,0.064491868019104,-0.23658642172813416,-0.08065713895280169,0.009567797183990479,-0.16507428884506226,-0.08048145426232622,0.009591400623321533,-0.13753914833068848,-0.05635423539001749,0.12506389617919922,-0.15776211023330688,-0.029969093853424056,0.14589232206344604,-0.2084413766860962,-0.10847967816312121,0.07625430822372437,-0.1396007537841797,-0.07877283496577547,0.06191188097000122,-0.10897427797317505,-0.03168095228988932,0.2033090591430664,-0.12446099519729614,-0.0576994079144697,0.2136257290840149,-0.17344456911087036,-0.10153340501506136,0.15234524011611938,-0.1327391266822815,-0.07822476280648516,0.12652122974395752,-0.10440278053283691,-0.0454839016290407
29,0.0,0.0,0.0,-0.10199758410453796,-0.04608917236328125,-0.04487816152129653,-0.16825011372566223,-0.13218843936920166,-0.06603290420923713,-0.11067000031471252,-0.19934839010238647,-0.09110514354858879,0.006953835487365723,-0.1890544891357422,-0.10590063315783027,-0.034627050161361694,-0.19181060791015625,0.0015517205375772392,-0.020028650760650635,-0.24010968208312988,-0.07143126708422187,-0.058443695306777954,-0.18330323696136475,-0.10419662577066902,-0.061709195375442505,-0.15535157918930054,-0.11582768988762382,0.050097644329071045,-0.1794566512107849,-0.006122163040231499,0.06898778676986694,-0.23436316847801208,-0.07898895722780708,0.013826906681060791,-0.16468602418899536,-0.07904225868139747,0.012982070446014404,-0.13888782262802124,-0.05568119046245101,0.12537813186645508,-0.15674877166748047,-0.029497879566292795,0.14715814590454102,-0.20671308040618896,-0.10784746986780647,0.07770675420761108,-0.1397031545639038,-0.07940204721842292,0.06341594457626343,-0.11102449893951416,-0.03356724885259155,0.20064771175384521,-0.1235208511352539,-0.05773161259446624,0.21095138788223267,-0.17181771993637085,-0.10035154503736976,0.14970195293426514,-0.13174909353256226,-0.07676843834076408,0.1247296929359436,-0.10465604066848755,-0.044505844832997354
